"URL","Title","Description","Region"
"http://www.asianage.com/technology/automation-changing-hiring-pattern-software-industry-300","Automation changing hiring pattern for software industry","After a short stint with IBM, Harishankaran K co-founded HackerRank, a platform aimed at developing a coding community, which in turn helps software organizations hire the right talent from a pool of developers by using automation programs. Over the ...","World wide"
"http://technical.ly/brooklyn/2014/10/27/amplify-uses-hackerrank-vet-candidates-dev-team/","Amplify uses HackerRank to vet candidates for its dev team","According to Matt Yardeni, Amplify's Recruiting Director, who we previously communicated with for our piece on hiring talent, the company primarily useswhat's now known as HackerRank for Companies as a sort of pre-screening of candidates.","World wide"
"http://timesofindia.indiatimes.com/business/india-business/HackerRank-to-double-headcount-in-6-months/articleshow/46674777.cms","HackerRank to double headcount in 6 months","HYDERABAD: Betting big on the rapid growth prospects of software-run companies, US-headquartered startup HackerRank, which provides programming platforms for both technical assessments and solving programming challenges, is planning to double&nbsp;...","World wide"
"http://www.dealstreetasia.com/stories/recruitment-start-ups-on-a-tech-drive-to-make-a-dent-in-jobs-market-11495/","Recruitment start-ups on a tech drive to make a dent in jobs market","TalentPad and WhistleTalk are among the at least 35 online ventures that include Hiree, HackerRank, Talview, LetsIntern and Belong, striving to make a dent in India's $1-billion-a-year recruitment market with profuse use of technology in sourcing ...","World wide"
"http://techcrunch.com/2014/11/19/hackerrank-expands-its-technical-recruiting-platform-to-mobile-with-droidrank/","HackerRank Expands Its Technical Recruiting Platform To Mobile With DroidRank","HackerRank, a technical recruiting platform and former TechCrunch Disrupt Battlefield finalist, today announced it is expanding into mobile with the launch of DroidRank. Recruiters could already test for Java skills on the service (in addition to 15 ...","World wide"
"http://www.forbes.com/sites/anthonykosner/2014/06/12/hackerrank-solves-tech-hiring-crisis-by-finding-programmers-where-they-live/","HackerRank Solves Tech Hiring Crisis By Finding Programmers Where They Live","HackerRank, a startup that just raised a $9.2M funding round led by Khosla Ventures and Battery Ventures, thinks it has a better way. What if, co-founder Vivek Ravisankar wondered, companies could find an inbound way of attracting hackers? What if ...","World wide"
"http://www.marketwired.com/press-release/expert-system-cogito-api-and-hackerrank-partner-for-coding-challenge-2011893.htm","Expert System: Cogito API and HackerRank Partner for Coding Challenge","PALO ALTO, CALIFORNIA--(Marketwired - April 21, 2015) - Expert System, the leader in semantic technology for the effective management of unstructured information, today announces its sponsorship of HackerRank's 101 Hack contest, to be held online on&nbsp;...","World wide"
"http://techstory.in/hackerrank-8378212/","HackerRank's 'Insights' Makes Technical Recruitment Completely Data-Driven ...","HackerRank's primary thought leadership event witnessed influential speakers from Flipkart, InMobi, GE, Juniper, and Time Inc. Bangalore: April 16, 2015: HackerRank, a technical talent community for developers to hone their skills and for companies to ...","World wide"
"http://techcircle.vccircle.com/2015/04/15/we-have-1m-registered-programmers-on-our-technical-recruitment-platform-hackerrank-co-founder-harishankaran-k/","We have 1M registered programmers on our technical recruitment platform ...","Bangalore- and California-based Interview Street Inc. offers a technical recruiting platform for enterprises under the brand name HackerRank and a social platform for coding challenges. It had raised $9.2 million in its Series B round of funding from ...","World wide"
"http://www.mydigitalfc.com/news/2014-15-vcs-invested-rs-1000-cr-startups-446","In 2014-15, VCs invested Rs 1000 cr in startups","In July 2015, RecruitHolding Group invested in HackerRank, a skill assessment platform. It was preceded by four significant investments by IDG Ventures-Nexus Venture in My Notice Period, online recruitment portal, by Shine.com in Round One, a referral&nbsp;...","World wide"
"http://techstory.in/hackerrank-releases-sudorank-787659/","HackerRank Releases SudoRank: A Powerful Tool for Recruiting System Administrators","Bangalore: February 23, 2015: It's early 2015 and HackerRank is back again to help flatten the tech talent world with their new platform SudoRank. SudoRank offers the same unique features, like code challenges and Code Pair that other HackerRank&nbsp;...","World wide"
"http://venturebeat.com/2014/08/29/hackerrank-gamifies-technical-job-recruiting-for-game-companies-exclusive/","HackerRank 'gamifies' technical job recruiting for game companies (exclusive)","Finding skilled game programmers isn't easy. So HackerRank has built a recruiting tool that gamifies the process, or applies game-like mechanics to nongame tasks to get people more engaged. Today, the company has revealed a game tool that&nbsp;...","World wide"
"http://www.vccircle.com/news/technology/2015/09/03/jobspire-raises-262k-seed-funding","Jobspire raises $262K in seed funding","... funding from Helion Venture Partners while Venturesity bagged angel investment from a bunch of high profile investors such as Phanindra Sama, Jay Sethuram, Hemant Kanakia and others. Also, technical recruiting platform HackerRank raised $7.5 ...","World wide"
"http://techstory.in/hackerrank-267627/","HackerRank showcases the right way to attract the right talent in a one of a ...","Bangalore: March 10, 2015: HackerRank, a technical talent community for developers to hone their skills and for companies to hire great tech talent, today conducted a media knowledge sharing day along with their customer CodeNation. In today's world of&nbsp;...","World wide"
"http://techstory.in/hackerrank-878676/","HackerRank to host their first India Edition of Re-engineer on April 15th 2015","Event focused on sharing best practices of technical recruiting through insider stories from eminent companies like Flipkart, InMobi, GE, Juniper, VMWare, etc. Bangalore: April 07, 2015: HackerRank, a technical talent community for developers to hone ...","World wide"
"http://articles.economictimes.indiatimes.com/2015-08-26/news/65886509_1_hackathons-hackerearth-right-talent","Hackathons move past innovation, engages in finding right talent for specific ...","Alfred Alexander, marketing lead at recruitment platform HackerRank, said specialised hackathons have become the norm over the last year. About this time last year, hackathons were primarily generic. The penetration of hackathons have increased and&nbsp;...","World wide"
"http://techcrunch.com/2014/05/19/hackerrank-wants-to-build-a-one-stop-shop-for-technical-phone-interviews/","HackerRank Wants To Build A One-Stop Shop For Technical Phone Interviews","When it comes to hiring engineers, many companies now use a real-time web platform like TechCrunch Disrupt Battlefield and Y Combinator alum HackerRank to see how candidates write their code. That way, interviewers see not only the code candidates&nbsp;...","World wide"
"http://www.sys-con.com/node/3441191","Upcoming Greenhouse Webinar Goes Inside the Technical Recruiting Process at ...","Moderated by Greenhouse and HackerRank, Hiring Hacks: An Inside Look at Coinbase's Recruiting Approach will explore how the organization worked to attract technical talent, hire passionate people, leverage referral programs and offer an exceptional&nbsp;...","World wide"
"http://techcrunch.com/2012/09/11/hackerrank-social-platform-for-coders/","HackerRank Launches A New Social Platform For Coders Based Around Puzzles And ...","HackerRank, a new social platform for coders, is launching at TechCrunch Disrupt today. The Y Combinator-backed company, which was founded by the same team as job site InterviewStreet, wants to create a community of hackers based around puzzles,&nbsp;...","World wide"
"http://www.webwire.com/ViewPressRel.asp?aId=196150","HackerRank's CEO and Co-Founder, Vivek Ravisankar, Named to 2015 Forbes' 30 ...","Vivek Ravisankar, HackerRank's CEO and cofounder, has been named one of the most influential enterprise technology professionals under the age of 30 by Forbes. Forbes commended Ravisankar for co-founding a company that uses code challenges to&nbsp;...","World wide"
"http://www.digitaljournal.com/pr/2665954","REMINDER: Upcoming Greenhouse Webinar Goes Inside the Technical Recruiting ...","Moderated by Greenhouse and HackerRank, Hiring Hacks: An Inside Look at Coinbase's Recruiting Approach will explore how the organization worked to attract technical talent, hire passionate people, leverage referral programs and offer an exceptional&nbsp;...","World wide"
"http://www.businesswire.com/news/home/20140819005219/en/Addepar-Hosts-Record-Breaking-Coding-Contest-HackerRank-3800","Addepar Hosts Record-Breaking Coding Contest with HackerRank: 3800 Programmers ...","MOUNTAIN VIEW, Calif.--(BUSINESS WIRE)--Addepar, a technology company innovating at the core of the $120 trillion investment management industry, recently paired with HackerRank to co-host an 8-hour global Hackathon. The contest, held June&nbsp;...","World wide"
"http://techcrunch.com/2012/06/30/hackerrank/","HackerRank: A Social Site For Hackers, Complete With Challenging Launch Page","HackerRank comes from the same Y Combinator-backed company that's behind InterviewStreet, which holds CodeSprints for programmers can solve coding challenges and earn the attention of potential employers. Co-founder Vivek Ravisankar says he&nbsp;...","World wide"
"http://techcrunch.com/2013/01/07/hackerrank-back-to-school/","HackerRank Will Host Back To School Hackathon, Bringing College Students To ...","HackerRank has hosted college-focused hackathons before, but on February 2, it plans to connect some of the top coding talent in universities with some of the best-known companies in Silicon Valley. Developed by the same company behind InterviewStreet,&nbsp;...","World wide"
"http://www.programmableweb.com/news/addepar-and-hackerrank-host-record-breaking-hackathon/2014/08/21","Addepar and HackerRank Host Record-Breaking Hackathon","Addepar, an interactive investment analysis solution provider, teamed up with HackerRank to host a record-breaking hackathon. The eight-hour global event attracted 3,800 coders and developers to tackle eight challenges. Six of the eight challenges had&nbsp;...","World wide"
"http://qz.com/245642/for-coders-tests-will-replace-resumes-and-interviews/","For coders, tests will replace resumes and interviews","HackerRank fits squarely into a movement towards bringing more quantitative data into the hiring process. Ravishankar says his goal is to create a process where skill alone matters, and to give companies a streamlined, data-driven filter to identify ...","World wide"
"http://www.medianama.com/2014/06/223-hackerrank-9-2-investment/","HackerRank secures $9.2M from Khosla Ventures, Battery Ventures &amp; others","Technical recruitment and code challenge platform HackerRank has raised $9.2 million in series B investment from existing investor Khosla Ventures and new investor Battery Ventures. Angel investors like Motorola Mobility VP (Engineering), Peeyush ...","World wide"
"http://www.newindianexpress.com/education/edex/HackerRank%E2%80%99s-CodePair-all-for-Simplifying-Technical-Interviews/2014/02/01/article2030797.ece","HackerRank's CodePair all for Simplifying Technical Interviews","In the words of Vivek Ravishankar, co-founder, HackerRank, an online social hub that lets developers code for fun and compete in challenges, CodePair streamlines the hiring process for companies and lets developers demonstrate their programming chops&nbsp;...","World wide"
"http://www.cnbc.com/2015/05/12/the-cybersecurity-talent-war-you-dont-hear-about.html","2 companies set to profit from this $156B market","Enter HackerRank and Synack, two California start-ups that promise to upend the usual hiring process. The two companies have different approaches, but both offer to screen candidates in the U.S. and abroad by testing for specific technical skills. Much ...","World wide"
"http://www.cio.com/article/2934601/hiring/it-continues-to-struggle-to-find-software-developers-data-analysts.html","IT continues to struggle to find software developers, data analysts","Many are struggling to find talent to fill vacant or newly created roles, especially for software developers and data analytics pros, according to a recent survey from HackerRank, which matches IT talent with hiring companies using custom coding ...","World wide"
"http://techcrunch.com/2014/02/06/hackerrank-launches-codepair-to-improve-technical-interviews/","HackerRank Launches CodePair To Improve Technical Interviews","HackerRank is a social platform for fun coding challenges that launched at TechCrunch SF Disrupt in 2012. It grew out of Interviewstreet, a technical recruiting platform that's being used by companies like Evernote and Amazon to screen potential hires ...","World wide"
"http://www.lifehacker.com.au/2012/07/hacker-rank-the-social-networking-site-for-fun-loving-neer-do-wells/","Hacker Rank, The Social Networking Site For Fun-Loving Ne'er-Do-Wells","A fun social platform for hackers to solve interesting puzzles, build quick hacks, code game bots and collaborate to solve real-world challenges, states the site's byline, positioned above an interactive, OS X-styled Terminal window. Hacker Rank is ...","World wide"
"http://venturebeat.com/2015/04/29/3-unlikely-industries-innovating-in-tech-hiring/","3 unlikely industries innovating in tech hiring","We can expect many more to join the race. What unexpected industries do you see thriving with tech talent in the future? Would love to hear your thoughts in the comment section below. Vivek Ravisankar is cofounder and CEO of HackerRank, a platform to&nbsp;...","World wide"
"http://indiaeducationdiary.in/Shownews.asp?newsid=31622","HackerRank announces Winners for CodeSprint India 2014","Bangalore: HackerRank, the preferred platform for technical assessments today conducted the onsite finale of one of India's biggest coding contests CodeSprint India 2014 here in Bangalore. After a grueling 5 hours of coding, Akashdeep Nain and ...","World wide"
"http://www.wabei.cn/Report/201509/1367219.html","Ahmed Aly ","Ahmed Aly，，Code Jam，HackerRank， Aly ...","World wide"
"http://timesofindia.indiatimes.com/tech/tech-news/Coding-contests-are-hiring-hubs-for-global-companies/articleshow/42410264.cms","Coding contests are hiring hubs for global companies","BANGALORE: Twitter, Facebook, Quora, Evernote, Bloomberg and Adobe are increasingly giving traditional recruiting avenues a miss and hiring Indian developers on coding platforms like HackerRank and HackerEarth. They are offering top dollars to those&nbsp;...","World wide"
"http://thenextweb.com/offers/2015/01/30/hackerrank-giveaway/","Win an Apple Watch and be your company's tech recruiting hero!","Avoid traditional sourcing techniques that make you chase after talent, and instead rely on HackerRank's CodeSprints and code challenges to bring the world's top tech talent directly to you! CodeSprints can improve the efficiency of your recruiting ...","World wide"
"http://www.baguete.com.br/noticias/25/08/2015/landing-jobs-leva-4-profissionais-a-lisboa","Landing.jobs leva 4 profissionais a Lisboa","Para participar da competio, os candidatos precisam estar cadastrados na plataforma de recrutamento Landing.jobs. Os profissionais inscritos faro testes de eficincia HackerRank e recebero certificados. A ideia da empresa  mostrar as ...","World wide"
"http://www.thehindubusinessline.com/news/variety/robust-ecosystems-need-many-hands-that-clap/article7170878.ece","Robust ecosystems need many hands that clap","HackerRank, for example, has a network of nearly a million programmers that actively participates in 'coding sprints' and 'hackathons'. For HR professionals and hiring managers, especially senior engineers in sectors like IT, tools built on top of the ...","World wide"
"http://www.ibtimes.com/independent-tech-coding-schools-are-helping-silicon-valley-its-race-problem-2020826","Independent Tech Coding Schools Are Helping Silicon Valley With Its Race Problem","Yelp, meanwhile, has partnered with Hackbright Academy, a coding school that focuses on women, and it has recruited using HackerRank, a service that educates developers for free and lets them compete in challenges set up by companies to prove their&nbsp;...","World wide"
"http://www.webwire.com/ViewPressRel.asp?aId=190267","HackerRank Announces Re-engineer, an Event That Cracks the Code of Technical ...","Today, HackerRank , the platform used by programmers to hone their skills and by companies to recruit great tech talent is announcing Re-engineer , the company's first event focused solely on sharing best practices of technical recruiting through real ...","World wide"
"http://cornellsun.com/blog/2014/12/04/cornellian-earns-perfect-score-at-national-coding-challenge/","Cornellian Earns Perfect Score at National Coding Challenge","A Cornell Ph.D. student earned a perfect score at the HackerRank national coding challenge last month, finishing in third place among approximately 600 other competitors from 87 universities across the country. Daniel Fleischman grad, a captain of ...","World wide"
"http://recode.net/2015/04/23/five-ways-obamas-techhire-initiative-will-drive-diversity-in-the-industry/","Five Ways Obama's TechHire Initiative Will Drive Diversity in the Industry","President Obama has been vocal about the role that technology will play in creating greater opportunities for all Americans. Private companies like LaunchCode have already been helping people achieve the American Dream by offering upward mobility&nbsp;...","World wide"
"http://www.bangaloremirror.com/columns/work/You-can-sleep-on-the-job-here/articleshow/48072170.cms","You can sleep on the job here","If you ever walked into the HackerRank office on the second floor of the Ahad Pinnacle building in Koramangala, don't be surprised to catch some of their employees napping on a cushy mattress inside a 250 sq ft dimly-lit room. And no, the employees ...","World wide"
"http://www.fastcompany.com/3045850/hit-the-ground-running/how-to-take-advantage-of-president-obamas-techhire-initiative","How To Take Advantage Of President Obama's TechHire Initiative","Vivek Ravisankar is the CEO and co-founder of HackerRank, a platform that is used by over one million developers to hone their skills, and by companies like Amazon, Quora and Riot Games to recruit top tech talent. With a computer science degree from&nbsp;...","World wide"
"http://www.forbes.com/sites/vivekravisankar/2015/05/15/softwares-job-appetite-is-endless/","Software's Job Appetite is Endless","It's a well-known fact that software engineers are among the highest paid, in-demand professionals right now. But what's not emphasized as often is the enormous ripple effect that programmers have on job creation worldwide. Developing software that ...","World wide"
"http://www.wired.com/2015/05/gradberry-tara-ai/","Startup Aims to Make Silicon Valley an Actual Meritocracy","Gradberry joins other matchmaking startups that seek to connect technical workers with employers, including HackerRank, Hired, and LearnUp. Beansprock, which originated from the MIT Media Lab, is another company seeking to infuse the tedious task of&nbsp;...","World wide"
"http://www.forbes.com/sites/bruceupbin/2015/01/05/meet-the-30-under-30-rising-stars-in-enterprise-technology/","Faster, Cheaper, Younger: Meet 30 Under 30 Rising Stars Of Enterprise Technology","Vivek Ravisanker, 27, cofounder, HackerRank After graduating from NIT in India, Ravisankar moved to the U.S. and started HackerRank, a service that companies can use to host coding challenges to find new engineering talent. Paying customers include&nbsp;...","World wide"
"http://www.entrepreneur.com/article/244387","Top Predictions for Hiring and Retaining Software Developers","Hiring software developers will be a top priority for organizations of all sizes in 2015, and that's not a prediction -- it's a fact. Whether you run a small business or a multinational enterprise, your ability to recruit and retain developers will ...","World wide"
"http://www.cnn.com/2014/10/28/business/gamification-business-innovation-skills/","Want a successful business? Get gaming","What we do is give people the opportunity to connect with any company on the planet by building a set of challenges that employ the skills required for a job there, says Vivek Ravisankar, HackerRank's co-founder. There are so many diamonds in the ...","World wide"
"http://techcrunch.com/2015/07/08/zoomcar/","Rental Platform Zoomcar Nabs $11M To Launch In More Indian Cities","Zoomcar, a Bangalore-based self-drive car rental platform, has picked up $11 million in fresh funding from Sequoia Capital, Empire Angels, and NGP. The new capital, which brings its total raised so far to $22 million, will be used by Zoomcar to add 7 ...","World wide"
"http://techcrunch.com/2015/06/18/bridging-the-gap-between-education-and-the-future-workforce/","Bridging The Gap Between Education And The Future Workforce","And it's becoming more important than ever, as companies like Facebook, Morgan Stanley and Twitter use services like HackerRank or Gradberry to hire and place developers based on their demonstrated ability. It's no longer about a brand name university ...","World wide"
"http://techcrunch.com/2015/06/16/beauty-booking-site-wahanda-raises-another-65m-buys-zensoon-to-expand-into-france/","Beauty Booking Site Wahanda Raises Another $73M, Buys ZenSoon To Expand Into ...","Wahanda, the startup out of the UK that has built a platform for beauty salons and consumers to find and book appointments based on time and location, continues its march to expand by rolling up regional rivals. Today the company is announcing it has&nbsp;...","World wide"
"http://www.cnbc.com/2015/05/12/the-2015-cnbc-disruptor-50-list.html","50 highfliers that investors should know about","The biggest dream of many aspiring entrepreneurs is access to the so-called Billion Dollar Club, the fraternity where successful start-ups have bragging rights for snaring a billion dollars or more through private equity, an IPO or major corporate ...","World wide"
"http://techcrunch.com/2015/07/14/affirm/","Paypal Co-founder New Lending Startup Affirm Gets Into Student Loans For ...","Some like New York's Flatiron School have hired external accountants to audit their own job salary and placement rates. We've partnered where we thought the quality of education was so high that you'll be able to graduate with a few job offers on hand ...","New York, New York cityNdx: 0"
"http://www.xconomy.com/san-francisco/2015/07/09/pluralsight-buys-san-francisco-coding-mentorship-site-hackhands/","Pluralsight Buys San Francisco Coding Mentorship Site HackHands","Pluralsight now aims for a soup-to-nuts scope in the education of new generations of workers with the programming skills needed by industry. The company offers free coding courses for children, and in January acquired Code School, an online smorgasbord&nbsp;...","New York, New York cityNdx: 0"
"http://www.huffingtonpost.com/claire-marshall/life-lessons-from-the-cam_b_7506772.html","Life Lessons From the Camino de Santiago","Recently, I walked a section of the Camino de Santiago, a pilgrimage that begins in France and ends in Spain. For centuries, thousands of pilgrims of different spiritual traditions, backgrounds, and countries travel to participate in the 800-kilometer ...","New York, New York cityNdx: 0"
"http://siliconangle.com/blog/2015/08/10/the-data-of-online-laughter-lol-is-out-haha-is-in/","The data of online laughter: LOL is out, Haha is in","People in Chicago and New York prefer emoji, while Seattle and San Francisco prefer hahas. The study further found that haha and its variations like hahaha and hahhahaha accounted for 51.4 percent of the laughs used online, hehe accounted for 12.7&nbsp;...","New York, New York cityNdx: 0"
"http://techcrunch.com/2015/05/05/wahanda-exit/","Recruit Acquires Majority Stake In European Hair And Beauty Marketplace ...","Wahanda, the European hair and beauty marketplace, has seen an exit of sorts. Japan's Recruit Holdings, which already owned 10 percent of the London-based startup, has acquired a further 70 percent share for 112.5 million (~$171m), in a deal that sees&nbsp;...","New York, New York cityNdx: 0"
"http://www.usatoday.com/story/money/business/2015/05/26/ozy-employee-turnover/27956697/","Taking the pain out of employee turnover","The best talent was already employed and working jobs that required one to three months notice once someone decided to quit and switch over to a new company. Frustrated, Khasnis didn't want his projects on hold until he could get the staff he needed,&nbsp;...","New York, New York cityNdx: 0"
"http://www.americanbanker.com/news/bank-technology/these-ex-bankers-are-automating-the-fintech-hiring-process-1074322-1.html","These Ex-Bankers Are Automating the Fintech Hiring Process","MasterCard has reportedly relaxed the dress code at its headquarters in Purchase, N.Y. Such initiatives attempt to show technical talent that bank work life doesn't have to be so dull. ... And there are other digital engineer communities such as ...","New York, New York cityNdx: 0"
"http://thenextweb.com/dd/2015/02/10/find-attract-best-developers-globally/","How to find and attract the best developers globally","Perhaps our figment of artificial intelligence is in the middle of a hackathon, maxing out mad coding skills in the programming languages that speak in new volumes to better UX, capabilities and functionality never seen by the likes of everyday Web ...","New York, New York cityNdx: 0"
"https://www.linkedin.com/pulse/virtuous-cycle-hiring-well-punit-soni","The Virtuous Cycle of Hiring well","These particularly affect developed economies, while emerging countries are more sensitive to natural disasters. An earthquake could for instance cost Lima, Peru $70 billion; a market crash $15 billion in New York and a drought nearly $4 billion to LA.","New York, New York cityNdx: 0"
"http://www.programmableweb.com/news/capital-one-people-money-hackathon-focuses-personal-finances/2015/03/05","Capital One People &amp; Money Hackathon Focuses on Personal Finances","Capital One has hosted hackathons across the US, from San Francisco to New York, with a few stops in between. Capital One believes an ongoing hackathon strategy can help it achieve its goals. Marcel continued: We love to take complex products and ...","New York, New York cityNdx: 0"
"http://tech.co/top-10-y-combinator-companies-funding-stage-2015-02","Top 10 Y Combinator Companies by Stage","Mattermark just released a new report with Y Combinator's top startups to graduate from its program. Since it was founded in 2005, Y Combinator has put hundreds of startups through its program. The program offers entrepreneurs access to an enormous&nbsp;...","New York, New York cityNdx: 0"
"http://yourstory.com/2015/05/top-enterprise-startups-india/","30+ Enterprise startups from India that have taken the world by storm","Based in Chennai and New York, Unmetric raised its $5.5 million series B round in 2013 and currently boasts of having processed more than 150,000,000 pieces of micro content over six social networks for 25,000+ brands from 30+ sectors. Zoho: Software&nbsp;...","New York, New York cityNdx: 0"
"http://thenextweb.com/entrepreneur/2014/11/22/every-company-know-hiring-tech-talent/","What every company should know about hiring tech talent","Box sends its engineers off to network for new hires, and celebrates them when they bring on new team members. However, even technical candidates with winning, personal recommendations should still go through a screening process. This helps create an&nbsp;...","New York, New York cityNdx: 0"
"http://technical.ly/brooklyn/2014/10/27/i-heart-engineering-shut-down/","Why I Heart Engineering shut down","The talent pool for engineering in New York is quite small, he said, referring to his need for people with skills in mechanical and electrical engineering. However, he found the skills he needed in William Morris, the founder of I Heart Engineering ...","New York, New York cityNdx: 0"
"http://www.indiawest.com/news/business/indian-americans-named-in-forbes-annual-list-of-global-prodigies/article_ca258846-969c-11e4-ae34-8fabc63a5a61.html","Indian Americans Named in Forbes Annual List of Global Prodigies","New York  Over 40 Indians, Indian Americans and other people of Indian origin, including technology wizards, inventors and policymakers, have been named by Forbes in its annual list of young game changers, movers and makers under the age of 30 from ...","New York, New York cityNdx: 0"
"http://technical.ly/brooklyn/2014/10/27/bandhub-sees-dramatic-growth/","Bandhub sees dramatic growth","We first wrote about Bandhub after Osinaga, spoke about his platform at the NY Music Tech Meetup last year at the Knitting Factory. The growth since then has been dramatic. A big chunk of our users are very engaged and use Bandhub 1.5 hrs in average&nbsp;...","New York, New York cityNdx: 0"
"http://www.programmableweb.com/news/mastercard-announces-global-hackathon-100000-prize/elsewhere-web/2015/01/03","MasterCard Announces Global Hackathon With $100000 Prize","Co-hosted by AngelHack, 10 regional hackathons will be held in Sydney, Hong Kong, Singapore, Sao Paulo, Tel Aviv, San Francisco, Montreal, Istanbul, New York, and London. The 10 regional winners will then compete alongside MasterCard's own team in&nbsp;...","New York, New York cityNdx: 0"
"http://www.businessinsider.com.au/startups-founded-by-former-amazon-employees-2015-6","13 interesting startups founded by ex-Amazon employees","The e-commerce powerhouse Amazon has spawned a wide range of startups, with its former employees working on everything from cute robots to recruiting software. If you want proof that Amazon recruits some seriously talented people, just look at what&nbsp;...","New York, New York cityNdx: 0"
"http://techcitynews.com/2015/07/16/talent-is-the-biggest-challenge-facing-tech/","Tech City Voices Talent is the biggest challenge facing tech","A true multi-channel hiring blueprint uses platforms like Hired.com in conjunction with other sourcing techniques and automates the hiring pipeline with tools like HackerRank and Workable, to help tech companies like ours process large volumes of ...","New York, New York cityNdx: 0"
"http://www.businessinsider.in/Indian-coders-still-in-love-with-C-while-rest-of-the-world-is-embracing-new-programming-languages/articleshow/47893306.cms","Indian coders still in love with C++ while rest of the world is embracing new ...","It seems Indian programmers are stuck with coding languages of the past while the world is moving forward and embracing the new ones. As per a survey conducted by HackerRank on coding preferences in India and the United States, about 30% of Indians&nbsp;...","New York, New York cityNdx: 0"
"http://www.thehindu.com/news/44-indians-pios-in-forbes-annual-list-of-global-prodigies/article6761377.ece","44 Indians, PIOs in Forbes annual list of global prodigies","Vinith Misra, 27 is working on the Chef Watson machine, which applies artificial intelligence to create new recipes. Vivek Ravisankar, 27, cofounded HackerRank, a service company that can use coding challenges to find new engineering talent. Its paying&nbsp;...","New York, New York cityNdx: 0"
"http://www.programmableweb.com/news/citi-launches-citi-mobile-challenge-to-drive-innovation/2014/09/30","Citi Launches Citi Mobile Challenge to Drive Innovation","The finalists will present at demo events in Silicon Valley, New York, and Miami. Selected finalists will meet with mentors, receive a cash prize, and have the potential opportunity of taking their submissions live. Citi has teamed up with leaders in ...","New York, New York cityNdx: 0"
